"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x941968555","x887781127393595392",2017-07-19 21:08:09,"Scotkravmaga","Dealing with knife attacks on stairs in tonight's advanced class. #glasgow #kravmaga https://t.co/xUMzKIJmNM","Twitter for iPhone",84,,,,FALSE,FALSE,3,1,"glasgow kravmaga",,,,,"http://pbs.twimg.com/media/DFIIOphXkAAfkSM.jpg","https://t.co/xUMzKIJmNM","https://twitter.com/Scotkravmaga/status/887781127393595392/photo/1","photo","http://pbs.twimg.com/media/DFIIOphXkAAfkSM.jpg","https://t.co/xUMzKIJmNM","https://twitter.com/Scotkravmaga/status/887781127393595392/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/887781127393595392","Scottish Krav Maga","","Krav Maga school. Reality based self defence and fitness system. Civilian, Law Enforcement, Military, Kids and Female classes and seminars.","https://t.co/0zPJ1BUUm0",FALSE,233,100,1,153,1,2012-11-11 18:54:25,FALSE,"https://t.co/0zPJ1BUUm0","http://www.scotkravmaga.co.uk","en","https://pbs.twimg.com/profile_banners/941968555/1463834728","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/796079171428642816/yO0us-hh_normal.jpg"
"x3442341500","x903967801395867648",2017-09-02 13:08:13,"UncleTedK","EVERY.  SINGLE.  TIME. https://t.co/XnwkFneDJ8","Twitter for Android",66,,,,FALSE,TRUE,0,231,,,,,,"http://pbs.twimg.com/media/DIlP1idXYAE1Lo5.jpg","https://t.co/XnwkFneDJ8","https://twitter.com/SentryOfAsgard/status/903341015779639296/photo/1","photo","http://pbs.twimg.com/media/DIlP1idXYAE1Lo5.jpg http://pbs.twimg.com/media/DIlP2EkWAAEZaWb.jpg","https://t.co/XnwkFneDJ8 https://t.co/XnwkFneDJ8","https://twitter.com/SentryOfAsgard/status/903341015779639296/photo/1 https://twitter.com/SentryOfAsgard/status/903341015779639296/photo/1",,"x838947474756759554","SentryOfAsgard","en",,,,,,,,,,,,,,,,"x903341015779639296","EVERY.  SINGLE.  TIME. https://t.co/XnwkFneDJ8",2017-08-31 19:37:36,"Twitter Web Client",375,231,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/903967801395867648","Uncle MAGA Ted","","https://t.co/fTLN6C24nm",,FALSE,114,108,3,2198,1021,2015-09-04 00:23:22,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3442341500/1441326855","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/639594967967494145/YPN6JcjC_normal.jpg"
"x797935335082692609",,,"EmeryEmery16",,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA",,"VoterforTrump’s AMERICA FIRST MAGA agenda","North Carolina, USA","Trump supporter, conservative values. Husband, father, grandfather, served US Navy 🇺🇸 YES, I care about the future for AMERICA and trout fishing 🛶",,TRUE,442,705,0,367,1444,2016-11-13 22:53:03,FALSE,,,"en","https://pbs.twimg.com/profile_banners/797935335082692609/1517755497",,"http://pbs.twimg.com/profile_images/960160876660654080/LLB-UBHg_normal.jpg"
"x989876713063624705","x1021768534106533889",2018-07-24 14:46:16,"magakarstie","WATCH:  @PressSec says this administrations does not make up laws like the Obama admin! #TuesdayThoughts #TuesdayMotivation https://t.co/RsWZkP8YWK","Twitter Web Client",140,,,,FALSE,TRUE,0,12,"TuesdayThoughts",,,,,,,,,,,,,"x914307055573508096 x818927131883356161","the_redpillnews PressSec","en",,,,,,,,,,,,,,,,"x1021760964339879936","WATCH:  @PressSec says this administrations does not make up laws like the Obama admin! #TuesdayThoughts #TuesdayMotivation https://t.co/RsWZkP8YWK",2018-07-24 14:16:11,"Twitter Web Client",10,12,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1021768534106533889","MAGA Kid","Houston, TX","Proud of my president #Trump putting Americans first! Hawaii is my favorite destination!  #MAGA #KAG #KAG2020 #FBTS #Patriot #Conservative",,FALSE,378,401,0,132,124,2018-04-27 14:39:34,FALSE,,,"en","https://pbs.twimg.com/profile_banners/989876713063624705/1524841104","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/989881361044463616/4VZq0tA5_normal.jpg"
"x756886632809304064","x766332652978737152",2016-08-18 17:55:16,"TheOfficialMAGA","C'mon Hillary supporters.  You LOVE free stuff.  Free advertising for Hillary right here!  WHY SHOULD WE VOTE HILLARY?","Twitter for iPhone",135,,,,FALSE,TRUE,0,88,,,,,,,,,,,,,,"x17980523","mitchellvii","en",,,,,,,,,,,,,,,,"x766236317348950016","C'mon Hillary supporters.  You LOVE free stuff.  Free advertising for Hillary right here!  WHY SHOULD WE VOTE HILLARY?",2016-08-18 11:32:28,"TweetDeck",146,88,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/766332652978737152","TheOfficialMAGA","","100% standard American guy who makes 100% American standard goods!  Supporter of Donald J. Trump, hats available @ https://t.co/uLNTCvIVQn","https://t.co/4jSDKdygMX",FALSE,288,873,2,309,753,2016-07-23 16:20:10,FALSE,"https://t.co/4jSDKdygMX","http://www.officialmaga.com/","en","https://pbs.twimg.com/profile_banners/756886632809304064/1469679326",,"http://pbs.twimg.com/profile_images/756889259655700480/dybchd0X_normal.jpg"
"x107553809","x1071272871421308929",2018-12-08 05:18:50,"Roozter2","#WhenIWasAMuslim I couldn't accept the idea that allah adviced husbands to beat up their wives. It was very clear in quran that allah preferred men over women and I couldn't continue to worship a god that dehumanize women and encouraged a lot of violent against them.","Twitter Lite",140,,,,FALSE,TRUE,0,174,"WhenIWasAMuslim",,,,,,,,,,,,,"x3725842932","BarwaaqoWarsam","en",,,,,,,,,,,,,,,,"x1070529356831879174","#WhenIWasAMuslim I couldn't accept the idea that allah adviced husbands to beat up their wives. It was very clear in quran that allah preferred men over women and I couldn't continue to worship a god that dehumanize women and encouraged a lot of violent against them.",2018-12-06 04:04:22,"Twitter for Android",451,174,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1071272871421308929","ROOZTER†🗽🇺🇸#MAGA","Wherever the road takes me...","✞♀️👵👓🚭🇺🇸🗽🔫🦅🌃♐🐓🔥🐱🐈☕🍷🍿🍦📚📰📱💻🎧🎼🎶🎤🎷🎭📷🚘🛣️🛄⛩️🏯🎢🌞🏜️🏞️🌄🏕️⛺🌌👟🎒🛶🏃‍♀️🏋️‍♀️🐦🦉🌱🌺🌹🍁🌲🌳🍃🌾🐞🐝🦋🔨🔧🔩",,FALSE,81,155,0,1735,3552,2010-01-22 23:39:05,FALSE,,,"en","https://pbs.twimg.com/profile_banners/107553809/1543131511","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/937782637225066496/gruqf2Nj_normal.jpg"
"x982008807827099649","x1085224357599825920",2019-01-15 17:17:04,"katey_willson","I talked to a waitress in Bangor this morning whose husband works for TSA. They literally had to get a loan to pay their mortgage for this month. That's just wrong. I continue to believe that a compromise is possible because this is a problem that we have to solve.","Twitter for iPhone",140,,,,FALSE,TRUE,0,2971,,,,,,,,,,,,,,"x19726613","SenatorCollins","en",,,,,,,,,,,,,,,,"x1084969905974378496","I talked to a waitress in Bangor this morning whose husband works for TSA. They literally had to get a loan to pay their mortgage for this month. That's just wrong. I continue to believe that a compromise is possible because this is a problem that we have to solve.",2019-01-15 00:25:58,"Twitter Web Client",13472,2971,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085224357599825920","katey willson.#MAGA#","","Once beaten twice shy.....",,FALSE,573,917,0,98,42,2018-04-05 21:35:19,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/1004138524109664256/MU6zR-Q-_normal.jpg"
"x936821978","x816797888604934144",2017-01-05 00:06:06,"boozecruisemaga","If you're coming to Magaluf this summer make sure you join the FB group 'Magaluf 2017- Everything Magaluf' &amp; meet others who are coming out!","Twitter for iPhone",144,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x1470707125","Revolution_Maga","en",,,,,,,,,,,,,,,,"x816797469724078080","If you're coming to Magaluf this summer make sure you join the FB group 'Magaluf 2017- Everything Magaluf' &amp; meet others who are coming out!",2017-01-05 00:04:26,"Twitter for iPhone",7,5,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/816797888604934144","Maga Sunset B.Cruise","Magaluf Maga","The original Sunset Booze Cruise #Magaluf. Free bar, Free T Shirt, 240 party people. Biggest boat party in Europe. Tickets: https://t.co/FWOoXx7orz","https://t.co/cdWuOsqYDR",FALSE,26426,0,59,6433,542,2012-11-09 12:46:30,FALSE,"https://t.co/cdWuOsqYDR","https://magalufevents.com/sunset-booze-cruise","en","https://pbs.twimg.com/profile_banners/936821978/1456792061","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/540589912446103552/TB1GGWU6_normal.jpeg"
"x256860617",,,"KravMagaBen",,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA",,"Ben Gershon","Califronia","israeli Gemini",,TRUE,89,917,0,155,956,2011-02-24 06:26:17,FALSE,,,"en","https://pbs.twimg.com/profile_banners/256860617/1532970115","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/941630334294097920/ON0AkC4W_normal.jpg"
"x17924514","x1085537402091794432",2019-01-16 14:00:59,"lizmac57","@aandgshow Need more proof we are getting robbed blind by the State of California? I just received my annual (cont) https://t.co/LSACnjnXR3","UberSocial for Android",139,,"x24717436","AandGShow",FALSE,FALSE,0,0,,,"tl.gd/n_1sqpg3t","https://t.co/LSACnjnXR3","http://tl.gd/n_1sqpg3t",,,,,,,,,"x24717436","AandGShow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085537402091794432","Elizabeth MacDonald","Sonoma, CA","Conservative, political and news junkie, supporter of independent music. Host mom to professional independent men's baseball team the Sonoma Stompers. #MAGA","http://t.co/gSh6vEoOga",FALSE,984,640,27,39603,58,2008-12-06 16:54:31,FALSE,"http://t.co/gSh6vEoOga","http://www.facebook.com/ElizabethMacDonald","en","https://pbs.twimg.com/profile_banners/17924514/1399851400","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/465636638677532673/aur4e5OE_normal.jpeg"
"x335006147","x1085635435450249221",2019-01-16 20:30:32,"MRM_IN","WOW... This is a real story..  https://t.co/nVH5d8bQ0I","Twitter for iPhone",74,,,,FALSE,TRUE,0,79,,,"dc-chronicle.com/2019/01/15/cnn…","https://t.co/nVH5d8bQ0I","https://dc-chronicle.com/2019/01/15/cnn-analyst-tells-radio-host-white-privilege-finds-hes-black/",,,,,,,,,"x983483059428261889","freedom_moates","en",,,,,,,,,,,,,,,,"x1085624961069395968","WOW... This is a real story..  https://t.co/nVH5d8bQ0I",2019-01-16 19:48:55,"Nelio Content",173,79,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085635435450249221","MRM","","Constitutional conservative. High Information Voter. Believer in American exceptionalism. The Founders got it right... now it's up to us. #MAGA #keeptheircoats",,FALSE,1096,2074,31,31572,16958,2011-07-14 00:43:32,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1441660132/Born_Conservative_normal.jpg"
"x1580986370","x1085689210261200897",2019-01-17 00:04:13,"WestsideFireman","@SFY @UncleJimmySFY “You got yourself a G-damned deal” https://t.co/X8HRCi5jg4","Twitter for iPhone",34,"x1085683871641829376","x734826612684783616","SFY",FALSE,FALSE,3,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/DxEkkgCVsAAapkC.jpg","https://t.co/X8HRCi5jg4","https://twitter.com/WestsideFireman/status/1085689210261200897/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/DxEkkgCVsAAapkC.jpg","https://t.co/X8HRCi5jg4","https://twitter.com/WestsideFireman/status/1085689210261200897/photo/1",,"x734826612684783616 x1057741885127577601","SFY UncleJimmySFY","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085689210261200897","Westside Fireman","","Fireman, Afghanistan vet, father of 4 girls and sports fan ⚓️ 💪🏻Hoosiers, Colts, Pacers & Cubs.  Trolls & MAGA’s get blocked 😎",,FALSE,4198,242,46,11753,3836,2013-07-09 17:39:30,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1580986370/1478738969","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000110698318/fe06e94824672648962a113b6b600ec9_normal.jpeg"
"x2925771479","x865095881615441920",2017-05-18 06:45:05,"KravNewcastle","Get that knockout power and conditioning #kravmaga #newcastle #northeasthour #jesmond #heaton #kettlebell #kravfit 
https://t.co/OEF2r0o2Do","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,"kravmaga newcastle northeasthour jesmond heaton kettlebell kravfit",,,,,,,,,,,,,"x2504016571","KMNewcastle","en",,,,,,,,,,,,,,,,"x865095186174627841","Get that knockout power and conditioning #kravmaga #newcastle #northeasthour #jesmond #heaton #kettlebell #kravfit 
https://t.co/OEF2r0o2Do",2017-05-18 06:42:19,"Twitter for iPhone",1,5,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/865095881615441920","Krav Maga Newcastle","Newcastle Upon Tyne, England","Krav Maga Newcastle Provides Authentic, Professional and Licensed training in Real Israeli Krav Maga in Newcastle Upon Tyne.","https://t.co/DXsVmcVKU2",FALSE,363,782,5,87,18,2014-12-16 20:37:48,FALSE,"https://t.co/DXsVmcVKU2","http://www.kravmaga-newcastle.co.uk","en-gb","https://pbs.twimg.com/profile_banners/2925771479/1493801200","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/741972268436295680/6pcGcput_normal.jpg"
"x3065302962","x1085291754629193728",2019-01-15 21:44:52,"Mighty_Red_Bird","What a start to my day... some Bird hit my front window so hard he died 

Hmm.. why does that sound familiar to a certain game... (@AngryBirds) 

Lol couldn't get through the glass.. but poor bird... I buried him in peace https://t.co/jCspBDMW2V","Twitter for Android",221,,,,FALSE,FALSE,5,0,,,,,,"http://pbs.twimg.com/media/Dw-7DwhVYAAOT_k.jpg","https://t.co/jCspBDMW2V","https://twitter.com/Mighty_Red_Bird/status/1085291754629193728/photo/1","photo","http://pbs.twimg.com/media/Dw-7DwhVYAAOT_k.jpg http://pbs.twimg.com/media/Dw-7FI9UYAA2vKB.jpg","https://t.co/jCspBDMW2V https://t.co/jCspBDMW2V","https://twitter.com/Mighty_Red_Bird/status/1085291754629193728/photo/1 https://twitter.com/Mighty_Red_Bird/status/1085291754629193728/photo/1",,"x17337554","AngryBirds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085291754629193728","MightyRedBird","Hawaii","ORIGINAL MIGHTYREDBIRD/REAL 1! Owner of MRB'S barricade lights.. HI life, #MAGA, #WWE! I run the OFFICIAL angry birds amino! depressed..GF: @Trashcom11 ❤","https://t.co/l9PlpdOh3w",FALSE,441,1312,1,7156,1898,2015-03-06 19:24:38,FALSE,"https://t.co/l9PlpdOh3w","http://aminoapps.com/invite/GJW8VC7QBS","en","https://pbs.twimg.com/profile_banners/3065302962/1545262005","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1078408241170640896/8XthcPYF_normal.jpg"
"x15359377",,,"Rusty44",,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA",,"Sandra Dornick","Florida","I Love God, Family & Country.  MAGA.  Trust the Plan ....  Q    Q+ Q0",,TRUE,2214,320,42,5944,2628,2008-07-08 23:03:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/15359377/1540904323","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/73325937/PhotoFunia_1c38c46_1_normal.jpg"
"x883659569037271041","x886684805466869760",2017-07-16 20:31:46,"J2daC86","@codytomlinson4 @mollylyons @karen_wotton @geekyginge @JMad414 @scorpque @WeeksJacqui @Waitakubuli777 @Tboneking421 @jmdedrick @blutarsky_bluto @RobertMaguire_ @realDonaldTrump @AnneLandman Until then it's fake ass news bitch!","Twitter for Android",36,"x886681657973108738","x882258277555253249","codytomlinson4",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x882258277555253249 x22451636 x3119714164 x2585761906 x869044653269458945 x345562736 x517119511 x766485962666958848 x49523367 x808080492486500353 x885779570 x1398759560 x25073877 x42824572","codytomlinson4 mollylyons karen_wotton geekyginge JMad414 scorpque WeeksJacqui Waitakubuli777 Tboneking421 jmdedrick blutarsky_bluto RobertMaguire_ realDonaldTrump AnneLandman","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/886684805466869760","MAGA 🇺🇸 Jay","Charlotte, NC","Army CPT Veteran big time TRUMP 🇺🇸🗽✝ supporter! Workout Queen,💪 PANTHERS 🏈 DUKE🏀",,FALSE,448,595,2,473,300,2017-07-08 12:10:33,FALSE,,,"en","https://pbs.twimg.com/profile_banners/883659569037271041/1499768680",,"http://pbs.twimg.com/profile_images/885615030233858048/99Gzj2Qo_normal.jpg"
"x867163200952950784","x907400996598407168",2017-09-12 00:30:30,"republican_11","May God Forever Bless the United States of America. #NeverForget911 https://t.co/erycJgj23r","Twitter for iPhone",112,,,,FALSE,TRUE,0,33352,"NeverForget911",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/907311672817102848/pu/img/q1TzlZiV7vUHLpgI.jpg","https://t.co/erycJgj23r","https://twitter.com/realDonaldTrump/status/907311779331690496/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/907311672817102848/pu/img/q1TzlZiV7vUHLpgI.jpg","https://t.co/erycJgj23r","https://twitter.com/realDonaldTrump/status/907311779331690496/video/1",,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,"x907311779331690496","May God Forever Bless the United States of America. #NeverForget911 https://t.co/erycJgj23r",2017-09-11 18:35:59,"Twitter for iPhone",125600,33352,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/907400996598407168","MAGA!🇺🇸","","Just a millennial who supports Trump! #Trump2016 #StudentsForTrump #MAGA #AllLivesMatter #BlueLivesMatter",,FALSE,408,191,0,30,50,2017-05-23 23:39:53,FALSE,,,"en","https://pbs.twimg.com/profile_banners/867163200952950784/1495582940",,"http://pbs.twimg.com/profile_images/867163782669357061/VGBFnQbi_normal.jpg"
"x864146068908511232","x1085594590978158593",2019-01-16 17:48:14,"OnlyCyrusReport","@RobHerring @KlowdTelevision Thanks from a subscriber","Twitter Web Client",24,"x1085581826079379456","x19415893","RobHerring",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x19415893 x2688810780","RobHerring KlowdTelevision","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1085594590978158593","Cyrus Leone","Earth","News & Analysis.  #MAGA ""and where the Spirit of the Lord is, there is LIBERTY"" 2 Cor. 3:17","https://t.co/NDjgJmd0Zk",FALSE,6196,1833,27,1458,2916,2017-05-15 15:50:52,FALSE,"https://t.co/NDjgJmd0Zk","http://thecyrusreport.blogspot.com","en","https://pbs.twimg.com/profile_banners/864146068908511232/1524099018","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/864147428437610497/kca_D-Se_normal.jpg"
"x4902958461","x728921601203384320",2016-05-07 12:17:07,"MintLoungeMaga","Tonight!! https://t.co/YVEBA2U2vz","Twitter for iPhone",9,,,,FALSE,FALSE,0,0,,,,,,"http://pbs.twimg.com/media/Ch2mU88WMAAq8cm.jpg","https://t.co/YVEBA2U2vz","https://twitter.com/MintLoungeMaga/status/728921601203384320/photo/1","photo","http://pbs.twimg.com/media/Ch2mU88WMAAq8cm.jpg","https://t.co/YVEBA2U2vz","https://twitter.com/MintLoungeMaga/status/728921601203384320/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/728921601203384320","Mint Lounge","Magaluf, Mallorca","The perfect pit stop halfway up THE HILL! Start and end your nights at the Mint or come & join us for a day session or BBQ!! #BeerPong #MintMondays",,FALSE,201,690,0,145,1100,2016-02-12 23:42:27,FALSE,,,"en-GB","https://pbs.twimg.com/profile_banners/4902958461/1458036014",,"http://pbs.twimg.com/profile_images/717009581839355904/9UD_eDyi_normal.jpg"
"x3118724643","x1037823640799268867",2018-09-06 22:03:32,"GlasgowKravMaga","Great vibe at tonight’s beginners class. Well done team! 
#unitedkravmaga #beginnersclass
https://t.co/0ENBvA8ZuQ https://t.co/KaFCf6Ho1H","Instagram",137,,,,FALSE,FALSE,0,0,"unitedkravmaga beginnersclass",,"glasgow-kravmaga.co.uk instagram.com/p/BnZpZQMlscS/…","https://t.co/0ENBvA8ZuQ https://t.co/KaFCf6Ho1H","http://www.glasgow-kravmaga.co.uk https://www.instagram.com/p/BnZpZQMlscS/?utm_source=ig_twitter_share&igshid=4eovg1z6jxzd",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/1037823640799268867","Glasgow Krav Maga","10 Possil road, G4 9SY Glasgow","Krav Maga is a simple, effective self-defence system that emphasises instinctive movements, practical techniques and realistic training scenarios.","http://t.co/3Bes3Qfjvc",FALSE,208,474,0,25,4,2015-03-26 14:21:41,FALSE,"http://t.co/3Bes3Qfjvc","http://www.glasgow-krav-maga.co.uk","en","https://pbs.twimg.com/profile_banners/3118724643/1427383682","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/581099269345681409/hVHHJlfV_normal.jpg"
"x3351257571","x955908401279750145",2018-01-23 21:01:37,"CFerrell82","79% of Americans Agree With Trump on Skills-Based Immigration https://t.co/M52mHUPTDo https://t.co/GiGyCYMMuz","Twitter for Android",127,,,,FALSE,TRUE,0,428,,,"bluntforcetruth.com/79-of-american…","https://t.co/M52mHUPTDo","https://bluntforcetruth.com/79-of-americans-agree-with-trump-on-skills-based-immigration/","http://pbs.twimg.com/media/DUQHr3qUMAAHpHw.jpg","https://t.co/GiGyCYMMuz","https://twitter.com/chuckwoolery/status/955897473251397635/photo/1","photo","http://pbs.twimg.com/media/DUQHr3qUMAAHpHw.jpg","https://t.co/GiGyCYMMuz","https://twitter.com/chuckwoolery/status/955897473251397635/photo/1",,"x462104542","chuckwoolery","en",,,,,,,,,,,,,,,,"x955897473251397635","79% of Americans Agree With Trump on Skills-Based Immigration https://t.co/M52mHUPTDo https://t.co/GiGyCYMMuz",2018-01-23 20:18:11,"WordPress.com",944,428,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/955908401279750145","Curt 🇺🇸#MAGA🇺🇸","Tennessee, USA","35 , married to Jessie, and have 3 beautiful children. Fiercely patriotic and a lifetime outdoorsman. 🇺🇸#MAGA🇺🇸#ProudToBeAnAmerican🇺🇸#draintheswamp🇺🇸",,FALSE,198,643,2,289,244,2015-06-29 23:22:01,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3351257571/1508452587","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/615664002601984000/HxSfDgZc_normal.jpg"
"x884843495793602560","x982926221435719681",2018-04-08 10:20:47,"SiphesihleMaga8","I am deeply honored 🙌🏾
#MaFred #Tjovitjo #Otatalanana
Sundays @ 20:00 @Official_SABC1 https://t.co/52C2T16di2","Twitter for Android",129,,,,FALSE,TRUE,0,129,"MaFred Tjovitjo Otatalanana",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/982887418847166464/pu/img/ii-Aa9CkVczKCeV2.jpg","https://t.co/52C2T16di2","https://twitter.com/warrenmasemola/status/982887602431975424/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/982887418847166464/pu/img/ii-Aa9CkVczKCeV2.jpg","https://t.co/52C2T16di2","https://twitter.com/warrenmasemola/status/982887602431975424/video/1",,"x483678964 x34890810","warrenmasemola Official_SABC1","en",,,,,,,,,,,,,,,,"x982887602431975424","I am deeply honored 🙌🏾
#MaFred #Tjovitjo #Otatalanana
Sundays @ 20:00 @Official_SABC1 https://t.co/52C2T16di2",2018-04-08 07:47:20,"Twitter for iPhone",515,129,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NA/status/982926221435719681","🎀La_Sphesh🎀","Newcastle, South Africa","im tormented, in deep thoughts. but i pray ill be fine",,FALSE,444,739,0,289,471,2017-07-11 18:35:03,FALSE,,,"en","https://pbs.twimg.com/profile_banners/884843495793602560/1513162353",,"http://pbs.twimg.com/profile_images/940897398125223937/CEc_bHoe_normal.jpg"
