"","listing_id","id","date","reviewer_id","reviewer_name","comments","city"
"1077",11462476,269650082,2018-05-27,8708956,"Michelle","This is a cosy place in a nice neighborhood. I enjoyed the location and easy access to the bus and subway. If you are staying over the summer, though, you might take note that the a/c is in the living room, not the bedroom.","Boston"
"1078",15022444,293124419,2018-07-19,1666902,"Tempest","The apartment was lovely! Julia was so accommodating and allowed us to check in after midnight because of flight delay. The apartment is so cute and the beds were comfortable. For 4 ladies staying together we had plenty of space. The location is wonderful and we tried out the local reqs from Julia (flour bakery and friendly toast). Would stay again!","Boston"
"1079",15569507,300598033,2018-08-02,13456335,"Micah","Small studio that has everything you need for a few days to enjoy Boston. Has a full kitchen, lovely bath, and excellent location. Hard to find a place that is pet friendly so I especially appreciated that.","Boston"
"1080",20226352,240295755,2018-03-04,60125405,"Ivan","This space was amazing. It’s in very good area and everything is very convenient. The amount of amenities that is available is great and the views from the space are absolutely amazing. Rav did a great job getting us familiar with the area and communicating as well.","Boston"
"1081",19220895,247445233,2018-03-28,31472071,"Nilde","Great apartment, clean and nicely decorated. The private backyard is very nice, although during our stay we couldn’t enjoy it due to the cold weather. It would be nice to add some outdoor heaters.
The only cons about the apartment: the upstairs noise at morning time and the noise of neighbors doing laundry since the laundry room is located next to the apartment entrance.
The only thing about the location is that there is no T station nearby , and I am not familiar with the bus sistem so I had to take uber many times to get to other areas of the city since it was too cold for long walks..
Otherwise, the area  is nice and there is a whole food supermarket very close.","Boston"
"1082",15166858,332543760,2018-10-05,66558927,"Tong","Super good location in backbay! So many good things nearby. I often go for a walk on Charles river bank since it's so close","Boston"
"1083",17956766,260961647,2018-05-05,39204571,"Shirley","Andrew's place may not be centrally located in Boston, but it's very clean and comfortable and I would highly recommend it. (And the cats are adorable!)","Boston"
"1084",24307072,332533836,2018-10-05,64086806,"Thorbjørn","The area of the appartment is super nice. Perfect place if you intend to go to a match at Fenway or just wanna have a chill weekend with some friends in Boston(easy to get everywhere with the metro)","Boston"
"1085",15580808,339496372,2018-10-21,32065042,"Zachary","My company sent 10 of our employees to Will's building and took up three of his apartment units. All three were incredibly well put together, charming and placed in one of the best neighborhoods in Boston. Whole foods was a short walk away, and metros to everywhere were easily accessible. The check-in was a breeze with an easy keypad and Will be a great host and was able to help us with all the questions we had. We will definitely be returning next time we are in Boston and would recommend to anyone who may be looking at this unit.","Boston"
"1086",3969526,224205802,2018-01-02,21051777,"Herbert","Convenient location in south end.  Very spacious and clean. One of the most comfortable beds we've slept in. Would definitely come back again.","Boston"
"1087",14522631,226602360,2018-01-11,2435847,"Mike","Great location: walkable to museum of fine arts and the Gardner, we also walked to the skywalk. Two blocks from orange line train station. Good communication with the owner, who is not local.  Parking in the back is a great convenience. Wifi is very slow in the evening, perhaps too many people on the trunk.","Boston"
"1088",12109171,282151600,2018-06-26,150727650,"Josh","I messed up our travel dates, but the owner was great working with us. The road is a bit noisy when trying to sleep but that is my only complaint.","Boston"
"1089",18226956,303045467,2018-08-06,10534461,"Hang","We really enjoyed our stay and it is so kind of Rebecca providing us the little brochure/tips/cards for the MFA museum.  We found this place very convenient, with easy access to subway, boston commons park (start point of freedom trail) and there are lots of delicious food nearby as well.","Boston"
"1090",6444303,244763963,2018-03-19,14650416,"Aurélie","Edward has a beautiful home in a great neighbourhood. The property is full of character in both its architecture and eclectic decor. We were very comfortable in a large well-equipped double bedroom that had all the amenities we needed. The property is located in just a 5-10 minutes walk from the metro in a quiet leafy street. Edward was very welcoming and gave us lots a great local advice and insight into the history of Boston.","Boston"
"1091",24856678,327818915,2018-09-24,135405757,"Ronnie","Location location. Central to all of Boston- we loved the ability to walk everywhere. Remember this is a large city and next to a park. This can result in some interesting characters being around. This is True in all cities and wouldn’t stop us booking this place again.","Boston"
"1092",19296973,322986971,2018-09-14,213743816,"Zhe","Very nice room, we love it!","Boston"
"1093",24829523,334275051,2018-10-08,79587217,"Yvonne","Hilary has a beautiful townhouse as advertised and it looks exactly like her picture displays. It is spotless and every thing is in place. The house also comes with a list of rules which is understandable, but the tone that is implied with the rules is a little insulting and arrogant. In the list of rules, Hilary threatens that she will charge a security deposit of $ (Phone number hidden by Airbnb) if rules are broken numerous times throughout. The home is her primary residence and we felt like her unwelcome paying guests. There is a one car garage in the house which she is adamant that is not to be used and we were instructed to park on the street, which was difficult. The area was described as a quaint village with bars and restaurants within walking distance, which isn't true. There is a star supermarket across the street and a pizza place about a five minute walk and a Dunkin' Donuts, but I would not walk around this neighborhood at night. The area is at the beginning stages of gentrification. It may be quaint in a few years but is nowhere near there yet. I regret not researching the neighborhood and looking on (Hidden by Airbnb) images prior to my trip, as I wouldn't have chose this home to stay in. I would recommend (Hidden by Airbnb) mapping the location and viewing the street Hillary is on prior to booking.","Boston"
